title,url,isbn
世界文学批评研究,https://product.dangdang.com/12100014511.html,9787220127267
【凤凰】房思琪的初恋乐园+冬将军的夏天全2册套装 林奕含甘耀明著 现当代文学小说作品散文集青春励志小说,https://product.dangdang.com/11914997036.html,9787221150646
小说集,https://product.dangdang.com/12100012773.html,9787222230071
亲爱的，和最亲爱的 菲茨杰拉德、泽尔达情书集中文版面世,https://product.dangdang.com/25166133.html,9787224122169
萨巫颂[伊朗]西敏·达内希瓦尔 著重庆出版社9787229051365 正版旧书，保证质量，此书为单本而非一套，电子发票！,https://product.dangdang.com/11916332313.html,9787229051365
蚱蜢：游戏、生命与乌托邦（三桅帆系列） 台版豆瓣9.2分！驳倒了维特根斯坦！游戏运动哲学史上经典之作！多伦多大学名誉校长，剑桥大学、耶鲁大学知名哲学教授强烈推荐！玩游戏，就是自愿去克服非必要的障碍。游戏是未来的线索。,https://product.dangdang.com/29406188.html,9787229166588
月海电台（翟永明、程靖波、骑桶人联袂推荐 科幻小说行业资深策划的十年脑洞） 在山川、风月、宇宙、人心间，用幻想小说进行一场独特的美学实验,https://product.dangdang.com/29465511.html,9787229170103
易经 苏勇 北京大学出版社 苏勇 点校 苏勇 点校 北京大学出版社【可开电子发票】 【正品保证，进入店铺更多优惠！】,https://product.dangdang.com/11750578801.html,9787301007617
游戏的人：文化的游戏要素研究 荷兰著名文化史学者约翰·赫伊津哈的代表作，从游戏的角度阐述了游戏与人的文化进化的相关性。,https://product.dangdang.com/25199666.html,9787301249109
大河与大国+美国史+美国人民+美国货币史+美国民主的悖论+何谓“美国”？,https://product.dangdang.com/12100012970.html,9787301332726
（布朗肖作品集）黑暗托马,https://product.dangdang.com/29697585.html,9787305103568
哲学家和他的穷人们 (法)雅克·朗西埃 张一兵 蒋海燕 南京大学出版社【正版书籍】 正版图书，下单前请先咨询客服，欢迎选购！,https://product.dangdang.com/11737671120.html,9787305138287
（布朗肖作品集）那没有伴着我的一个,https://product.dangdang.com/28538639.html,9787305146435
魔沼 618正品图书限时直降！6.13-6.20全场叠加满49-5，99-10，149-15！,https://product.dangdang.com/11163927886.html,9787305177361
法国文学经典译丛//月神园,https://product.dangdang.com/24216364.html,9787305177385
（当代激进思想家译丛）无身体的器官 知名段子王、炫酷哲学家齐泽克致力于重建一个超出人们常识的更为真实、更为激进的德勒兹。这是他们之间的相遇，而非对话。本书献给那些假想的自由的神奇时刻，也献给那些被回到“正常”现实所困扰的希望。,https://product.dangdang.com/27950375.html,9787305209635
理想国译丛·不敢懈怠：曼德拉的总统岁月（NO：034） 接续《漫漫自由路》，曼德拉自述面临的艰难与挑战，总统任上的坚持与妥协 带领南非摆脱殖民和种族隔离的遗产，放下仇恨，成为转型与和解的典范,https://product.dangdang.com/26912927.html,9787305214035
理想国译丛014 布达佩斯往事：冷战时期一个东欧家庭的秘密档案【正版图书，满额减】 【速开发票，优质售后，支持7天无理由退换】,https://product.dangdang.com/11820119215.html,9787305218415
无意识的文明（现代人小丛书） 加拿大总督文学奖非虚构类获奖作品，全方位勾勒落入法团主义之手的文明。,https://product.dangdang.com/27911917.html,9787305220944
（现代人小丛书）现代性的隐忧：需要被挽救的本真理想 “成为你自己！” 用个人主义的本真性追求对抗现代社会的忧虑。,https://product.dangdang.com/29156320.html,9787305234859
（女书系）如何抑止女性写作 雨果奖、星云奖得主，女性主义科幻小说家乔安娜·拉斯，悉数女性写作遭遇的重重阻力，一举揭穿文学界的厌女症传统。,https://product.dangdang.com/29164293.html,9787305237300
（守望者·文学）处心积虑 缪丽尔·斯帕克，“50位伟大英国作家”之一，《布罗迪小姐的青春》作者，备受伊夫林·沃、格雷厄姆·格林等作家推崇。本书为布克奖入围作品，一趟奇妙的文学兜风之旅，讲述二十世纪独立文学女性的伦敦奇遇。。,https://product.dangdang.com/29370898.html,9787305247026
它乡何处？ 骆以军：“这是一门现代人（不分大人、小孩）的必修课。,https://product.dangdang.com/29402950.html,9787305250279
真实眼泪之可怖 正版非全新作者: [斯洛文尼亚] 斯拉沃热·齐泽克 译者: 穆青售价高于定价 武汉大学出版,https://product.dangdang.com/11590618360.html,9787307175266
"迷影：创发一种观看的方法,书写一段文化的历史[法]安托万·德巴克 著武汉大学出版社9787307224896 正版旧书，保证质量，此书为单本而非一套，电子发票！",https://product.dangdang.com/11945731555.html,9787307224896
媒介与文明译丛,https://product.dangdang.com/12100013055.html,9787309158403
传播学:历史理论与哲学 威廉弗卢塞尔作品集 传播学研究 传播理论系统化 传播研究方法与写作书籍 978730916417,https://product.dangdang.com/11877470723.html,9787309164176
杨宪益杨苡兄妹译诗：“中国传奇兄妹翻译巨匠”倾情巨献 一代影星林青霞，青年演员、歌手姚弛，倾情推荐；毕飞宇、范玮丽、黄乔生联袂推荐,https://product.dangdang.com/29449922.html,9787500170693
我的舅舅杨宪益：翻译泰斗杨宪益最后十年生活的真实记录 一代影星林青霞，青年演员、歌手姚弛，倾情推荐；蔡玉洗、范玮丽、黄乔生、黄友义、金圣华、李洱、李景端、陆建德、叶兆言、余斌、周立民诚挚推荐。,https://product.dangdang.com/29449921.html,9787500170709
"兰州方言词典 张文轩,莫超 著 中国社会科学出版社【放心购买】 正版图书，下单前请先咨询客服，欢迎选购！",https://product.dangdang.com/11738390630.html,9787500477051
阶梯与狂热：一部书籍文化史（阅读史、书籍文化史、一本关于书的书）,https://product.dangdang.com/29321227.html,9787500877332
狗狼之间,https://product.dangdang.com/11487009918.html,9787500881391
冥界的秩序：中国古代墓葬制度概论,https://product.dangdang.com/23898059.html,9787501044474
太古正音琴谱——奎文萃珍 （全二册） 收录了中国古代著名的琴曲四十余种，是中国古琴文化的重要资料。,https://product.dangdang.com/28523159.html,9787501063734
《唐女郎鱼玄机诗》史话,https://product.dangdang.com/27873467.html,9787501366637
正版 妙无余 中国藏书印的历史与文化 王玥琳 著 国家图书馆出版社9787501372041【铭悦文化 保证正版】,https://product.dangdang.com/11794483515.html,9787501372041
二手正版！中国十大禁书 淡蓝色防伪字体 (全十二册) 剪燈新话 醋葫芦 品花宝鉴 隔簾花影 国色天香 空空幻 红楼春梦 【本店支持开发票 如需帮助请联系客服】,https://product.dangdang.com/11869478824.html,9787503411700
"双重幻想 (日)村山由佳 著,高培明 译 文化艺术出版社【售后无忧】 正版图书，下单前请先咨询客服，欢迎选购！",https://product.dangdang.com/11739927300.html,9787503951169
方花与翼兽：汉画像的奇幻世界 “汉学大系”系列图书。透过1800多年前刻在石头上的画像，走进汉代光怪陆离的奇幻世界,https://product.dangdang.com/29190820.html,9787503970030
清末民初文献丛刊:古镜图录 罗振玉 朝华出版社【正版书籍】 正版图书，下单前请先咨询客服，欢迎选购！,https://product.dangdang.com/11739981950.html,9787505442894
妇女修养谈(精)/清末民初文献丛刊,https://product.dangdang.com/1425706136.html,9787505443334
告别吧！ 西加奈子代表作 日本直木奖获奖作品 本屋大赏 畅销小说 告别活在别人眼中的过去，才能找到真正的自己。【德智图书,https://product.dangdang.com/12312753537.html,9787505743311
空的空间 （郭京飞推荐） 濮存昕作序推荐，林兆华、赖声川推崇备至，英国国宝级大师、莎士比亚戏剧诠释者书写的传世名著。被译为近20种语言、全新打磨译本，彼得·布鲁克特别寄语中国读者，不走进“空的空间”，无从谈论20世纪以来的戏剧,https://product.dangdang.com/27947891.html,9787505748255
她厌男，她是我女友/[韩]闵智炯 [韩]闵智炯 中国友谊出版公司 【新华书店正版全新书籍】 电子发票 正版保证 多仓就近发货,https://product.dangdang.com/11888358989.html,9787505755963
一个人的城堡 黄昱宁 著 东方出版社【售后无忧】 正版图书，下单前请先咨询客服，欢迎选购！,https://product.dangdang.com/11740080990.html,9787506036771
神话朱大可 著东方出版社9787506052788 正版旧书，保证质量，此书为单本而非一套，电子发票！,https://product.dangdang.com/11916274803.html,9787506052788
幽明录【正版图书，满额减】 【速开发票，优质售后，支持7天无理由退换】,https://product.dangdang.com/11863526331.html,9787506094757
本质【正版图书，满额减】 【速开发票，优质售后，支持7天无理由退换】,https://product.dangdang.com/11820432815.html,9787506318501
黄雀记 苏童长篇小说 时代生活的惶惑 脆弱和逼仄 现当代文学爱情小说书 妻妾成群三毛张爱玲严歌苓北鸢葛亮 我的帝王生涯 亲爱的顾客，本店谢绝恶意差评，有问题及时联系客服，赠品随机可开发票。,https://product.dangdang.com/11147665803.html,9787506369916
人间失格（日本小说家太宰治代表作，一个对村上春树影响至深的绝望凄美故事） 超燃！“丧文化”流行，《人间失格》受到读者高度欢迎与关注！收录作者绝笔之作《Good bye》。一个“丧失为人资格”少年的心灵独白，一个对村上春树影响至深的绝望凄美故事。,https://product.dangdang.com/23761145.html,9787506380263
邹静之戏剧集（增补本） 作家邹静之的戏剧剧本集，包含4部话剧剧本、3部歌剧剧本和1部京剧剧本。《我爱桃花》是一部探讨婚外恋问题的后现代剧。,https://product.dangdang.com/23978259.html,9787506386333
一个南方的生活样本 一部跳荡着激情与火光的小说，长篇巨作《人类学》精神前传,https://product.dangdang.com/25283840.html,9787506395229
夜神科尔内尔 20世纪匈牙利文学黄金时期殿堂级作家、“高贵中的*贵者”科斯托拉尼·德若作品国内首次推出。,https://product.dangdang.com/25219148.html,9787506396677
死亡间歇【正版图书，满额满减，咨询更优惠】 【速开发票，优质售后，支持7天无理由退换】,https://product.dangdang.com/11822743332.html,9787506397810
石筏 若泽-萨拉马戈 著 9787506397827 作家出版社 【速开发票，优质售后，支持7天无理由退换】,https://product.dangdang.com/11932262324.html,9787506397827
内衣课【正版书籍，满额减】 【速开发票，优质售后，支持7天无理由退换】,https://product.dangdang.com/11820825675.html,9787508656120
租界 一九三一年的上海 一场虚幻的历史往事；贾樟柯 麦家 张大春 梁文道 力荐；李敬泽 作序；意、英、法、德、荷五国语言版本接踵推出；《租界》影视剧火热筹备中；租界就是一方舞台，有人在上面表演，有人隐在幕后,https://product.dangdang.com/25246850.html,9787508671833
痛苏菲卡尔 著 哈苏摄影奖获得者 法国先锋艺术家作品 爱与痛的行为艺术 失恋 痛苦 疗愈,https://product.dangdang.com/11907081942.html,9787508672205
海盗奇谭,https://product.dangdang.com/11854408836.html,9787508677989
美术的诱惑 (日)宫下规久朗 中信出版社 【新华书店正版全新书籍】 电子发票 正版保证 多仓就近发货,https://product.dangdang.com/11801855349.html,9787508685885
我的爱猫奇洛 132幅小猫黑白照片，2000字亲笔手书，温柔呈现荒木经惟内心深处对爱猫、亡妻无边的爱与思念,https://product.dangdang.com/29220165.html,9787508689142
梦游之地【正版图书，满额减】 【速开发票，优质售后，支持7天无理由退换】,https://product.dangdang.com/11849154455.html,9787508690797
苔 周恺 著 90后新锐作家周恺史诗级小说 作家苏童 叶兆言 于坚 韩东鼎力推荐中信出版社图书 正版书籍,https://product.dangdang.com/628745832.html,9787508691923
有货正版 【正版现货促销】荒木经惟为中国的大全集 摄影书籍 A 中信出版集团 9787508692814,https://product.dangdang.com/11531297074.html,9787508692814
止痛毒丸 药王家族与致命药瘾 (美)巴里·迈耶 当代世界出版社 【新华书店正版图书书籍】 正版全新书籍 正规发票 多仓就近发货 85%城市次日送达 关注店铺可享店铺优惠!,https://product.dangdang.com/11762075907.html,9787509016992
撒马尔罕的金桃 唐代舶来品研究 薛爱华的西方汉学名著 甲骨文丛书 西域粟特丝绸之路 社科文献出版社正版 新华书店正版，关注店铺成为会员可享店铺专属优惠，团购客户请咨询在线客服！,https://product.dangdang.com/1167402582.html,9787509780640
中古中国门阀大族的消亡(精),https://product.dangdang.com/1439882590.html,9787509799710
孤独及其所创造的 (美)保罗·奥斯特(Paul Auster) 九州出版社【售后无忧】 【正品保证，进入店铺更多优惠！】,https://product.dangdang.com/11750912101.html,9787510874826
旱魃 莫言心中的文学先驱，新京报2018年度十大好书——朱西甯先生长篇小说经典大陆首次出版 “我庆幸现在才看到《旱魃》，否则我将失去写作《红高粱》的勇气。”,https://product.dangdang.com/25573763.html,9787510875304
都是人民群众魏思孝 著九州出版社9787510892745 正版旧书，保证质量，此书为单本而非一套，电子发票！,https://product.dangdang.com/11945994875.html,9787510892745
防风林的外边【正版书籍，满额减】 【速开发票，优质售后，支持7天无理由退换】,https://product.dangdang.com/11820950145.html,9787510893735
欲望，奇异:日本帝国主义的生生死死，1895-1945 马克弟 中央编译出版社【售后无忧】 【正品保证，进入店铺更多优惠！】,https://product.dangdang.com/11731732129.html,9787511731845
身为女性的选择 上野千鹤子2023全新力作 写给所有女性的清醒之书 突破父权大胆豪放直言 另著厌女始于极限从零开始的女性 新华书店正版，关注店铺成为会员可享店铺专属优惠，团购客户请咨询在线客服！,https://product.dangdang.com/11374343097.html,9787512514959
我的赛克洛斯[日]山白朝子 著；徐嘉悦 译新星出版社9787513341011 正版旧书，保证质量，此书为单本而非一套，电子发票！,https://product.dangdang.com/11946169885.html,9787513341011
马里乌波尔三部曲,https://product.dangdang.com/12100012495.html,9787513342988
必见辽阔之地（余华推荐。在我们这屁大的小城，没有什么比爱更可耻。赠怀旧车票书签） 在我们这屁大的小城，没有什么比爱更可耻。余华推荐，孙一圣长篇小说！怪诞、奇崛、突兀，局促的青春，蓬勃的狂想。赠怀旧车票书签,https://product.dangdang.com/29418761.html,9787513348669
起初·纪年（王朔新书，埋头十五年压卷之作！中国当代小说新高度） 这是一代帝王的故事，但归根结底，是人的故事。亦庄亦谐，亦真亦幻，有嬉笑怒骂，也有荡气回肠。王朔超越了他自己。,https://product.dangdang.com/29444321.html,9787513349437
它们的性（深圳读书月“年度十大好书”）（牛津博士王大可研究100种动物性行为，反思人类该如何爱、如何活？） 牛津博士王大可研究100种动物性行为，反思人类该如何爱、如何活？直击动物求偶、交配、带娃的有趣话题，建立新知，颠覆常识，让你在大笑和恍然大悟间思考人类。黄章晋、尹烨、邢立达、张劲硕诚挚推荐！,https://product.dangdang.com/29434057.html,9787513349598
盐镇（刀锋图书奖、深圳读书月“年度好书”，毕飞宇、阿来、罗新、梁鸿、许知远、毛尖 赤诚推荐!） “她们的命运里，有你所不了解的中国。”一本深度书写中国乡镇女性生活与命运的佳作，它让男人、女人重新被定义，也让苦难重新被定义。每个人的记忆中都有这样一个盐镇。,https://product.dangdang.com/29508765.html,9787513351201
太后西奔：帝国晚期的仓皇与激荡 （赠阅《太后西奔》悦读攻略手册——西狩路线图时间表，再现地理场景中权贵的仓皇和历史的吊诡 入选2024得到年度书单TOP15！！历史重大关头的走向，真的是由理性的人做出的理性决策所左右的吗?,https://product.dangdang.com/29602773.html,9787513352512
横断浪途（阿来力荐，七堇年再出发之作，一场走向群山也走向内心的壮游！） 七堇年SHOU部旅行随笔。三年时间，穿越横断山脉三万里，走过四十个地方，在中国蕞神秘地质带，触摸风景、文化、观念的断层。在天地辽阔中，抵达生命的和解，走到人生深处。,https://product.dangdang.com/29617015.html,9787513352673
跑去她的世界 随书附赠明信片！（豆瓣2024年度图书—科幻·奇幻榜 第10名！！）韩松、陈楸帆、福豆姐姐、谈亦默诚意推荐！ 每个困在痛苦中的人，都能在书里找到自己。 献给不敢哭泣的你。,https://product.dangdang.com/29778148.html,9787513357371
嫏嬛文集,https://product.dangdang.com/22793645.html,9787513402439
西湖梦寻 张岱著 明清美文 竖版 故宫出版 纸上故宫【善水启迪图书 正版保真】 【本店支持开发票 如需帮助请联系客服】,https://product.dangdang.com/11885192690.html,9787513413824
船 【速开发票，优质售后，支持7天无理由退换】,https://product.dangdang.com/11872217629.html,9787513560368
耶路撒冷三千年+大人物的世界史+历史的声音 第十届文津奖获奖图书 西蒙蒙蒂菲奥里 世界为何演变成今天的模样外国宗教历史,https://product.dangdang.com/11808636107.html,9787513903509
醋葫芦 宣纸线装一函全四册【善水启迪图书 正版保真】 【本店支持开发票 如需帮助请联系客服】,https://product.dangdang.com/11882101210.html,9787513905008
邦查女孩,https://product.dangdang.com/11818333514.html,9787514223408
猫城记 老舍长女舒济。一个文明的灭绝是比一个人的死亡更不自觉地的……被译为日、法、英、德、俄等多种语言。 读懂了《猫城记》，就读懂了思想罪与毁灭。阅读。,https://product.dangdang.com/25268608.html,9787514370409
花开未觉岁月深：二十四节气七十二候花信风 二十四节气民俗解析，七十二候植物鉴赏，一百多年前日本画家巨势小石手绘原稿，佐以一百四十四首古典诗词畅读， ?内附二十四张《七十二候名花画帖》可涂色黑白线稿，十五日染一图，染尽而一年花事毕，可缓缓归矣,https://product.dangdang.com/25314075.html,9787514616293
四库全书小说家类：山海经 (晋)郭璞注 中国书店【正版书籍】 正版图书，下单前请先咨询客服，欢迎选购！,https://product.dangdang.com/11737556810.html,9787514918939
白云阁藏本伤寒杂病论 以桂林古本参校,https://product.dangdang.com/25222051.html,9787515215372
坏设计 赵静 突破常规和束缚探讨设计中的可能 最后两本【铭悦好书】,https://product.dangdang.com/11720819232.html,9787515364667
藏书票之话 日本藏书票鼻祖斋藤昌三力作，被誉为“东方藏书票的圣经”！,https://product.dangdang.com/29292017.html,9787515522050
明代类书体小说集研究 刘天振 中国社会科学出版社【售后无忧】 正版图书，下单前请先咨询客服，欢迎选购！,https://product.dangdang.com/11739432840.html,9787516142332
照夜白:山水、折叠、循环、拼贴、时空的诗学 韦羲 台海出版社【正版书籍】 【正品保证，进入店铺更多优惠！】,https://product.dangdang.com/11750390601.html,9787516810040
单读 18 都市一无所有【正版书籍，满额减】 【速开发票，优质售后，支持7天无理由退换】,https://product.dangdang.com/11821195245.html,9787516820759
绣罗衣裳 中国纺织出版社有限公司 新华书店正版，关注店铺成为会员可享店铺专属优惠，团购客户请咨询在线客服！,https://product.dangdang.com/1662262632.html,9787518068241
病玫瑰：疾病与医学插画的艺术 安能无恙！10种流行疾病挑战你的审美底线。 拥有并维持一副躯体，是否令你精疲力竭？ 装帧佳，口味重，不建议上瘾。,https://product.dangdang.com/27920777.html,9787519264109
甲骨文丛书·反对选举,https://product.dangdang.com/25309513.html,9787520128780
甲骨文丛书·六论自发性：自主、 尊严， 以及有意义的工作和游戏,https://product.dangdang.com/26914272.html,9787520142625
国家的视角 那些试图改善人类状况的项目是如何失败的 詹姆斯C斯科特 思想会丛书 政治理论书籍 正版书籍当当自营 新华书店正版，关注店铺成为会员可享店铺专属优惠，团购客户请咨询在线客服！,https://product.dangdang.com/1506280612.html,9787520145930
龙王的嬗变：白族水神信仰体系的人类学透视 从道教三官之水官，巫教的毒蛇、金鱼、金螺，到佛教龙王难陀、白难陀等，再到本土水神段赤城，以人类学视野揭秘洱海之滨白族水神信仰演变。,https://product.dangdang.com/28998291.html,9787520164719
异国事物的转译(近代上海的跑马跑狗和回力球赛)(精) 团购优惠，咨询在线客服,https://product.dangdang.com/1724273105.html,9787520167666
见鬼：中国古代志怪小说阅读笔记 篇篇妖魔鬼怪，字字人情世态 “海上说鬼人”有鬼君的开笔之作,https://product.dangdang.com/28512971.html,9787520712507
海鲜饭店 王侃瑜 著 彗星科幻国际短篇竞赛优胜奖 多次荣获全球华语科幻星云奖 严锋 宋明炜 刘宇昆 陈楸帆联袂【锦园文化 可开票 如需请联系在线客服,https://product.dangdang.com/11911970656.html,9787521207088
黄永玉诗集：见笑集（平）黄永玉最新诗集亲绘内外封150余首诗赠2张木刻纪念票 黄永玉诗集，亲绘内外封，1947-2021，150余首，赠2张木刻纪念票,https://product.dangdang.com/29308644.html,9787521215182
读书读人读物 金克木编年录 黄德海 撰 金克木先生近九十载人生集撰编年 作家出版社 新华书店正版，关注店铺成为会员可享店铺专属优惠，团购客户请咨询在线客服！,https://product.dangdang.com/11180662637.html,9787521215885
港漂记忆拼图（漂泊在超级城市的孤独灵魂之歌；蔡骏、葛亮、杨庆祥、陈楸帆推荐）,https://product.dangdang.com/29614761.html,9787521223385
"燃烧的法庭(约翰.迪克森.卡尔作品) 与阿加莎、奎因并称“推理黄金时代三大家”,“密室之王”卡尔三大神作之一，欧洲新本格的开山之作",https://product.dangdang.com/29225273.html,9787521323863
1945：短篇小说集 二战东欧【畅享鑫龙专营店】 可开发票 如需请联系在线小当当客服,https://product.dangdang.com/11930121006.html,9787521340983
万玛才旦作品系列 中信出版社官方旗舰店,https://product.dangdang.com/11730834434.html,9787521702996
传统文化,https://product.dangdang.com/11732909494.html,9787521703665
作家榜/人间失格太宰治正版 无删减插图珍藏芥川奖直木奖得主【博仕文化专营店】 正版图书 可开发票 如需帮助请联系在线客服,https://product.dangdang.com/11892592528.html,9787521703955
正版图书赖声川剧作集(全9册)赖声川9787521704167中信出版社任选,https://product.dangdang.com/11780863128.html,9787521704167
自杀式疗愈 一部用六天写完的小说，提名美国国家图书奖。一本关于爱情、疾病、绝望和背叛的诊疗手册。女人负责教导男人认识世界，男人的身份和过往，无人知晓。,https://product.dangdang.com/27889539.html,9787521704280
袁凌作品,https://product.dangdang.com/12100016306.html,9787521704471
她的名字是（迪丽热巴同款机场书） 《82年生的金智英》作者又一力作，《她的名字是》深度对谈六十余人，她们共同的名字是“女性”。《82年生的金智英》中没能讲完的她们的故事以多彩的形式，在《她的名字是》中更加坚定有力地展现出来。,https://product.dangdang.com/28480283.html,9787521710250
韩炳哲作品系列 娱乐何为 倦怠社会 叙事的危机 时间的香气 大地颂歌,https://product.dangdang.com/11560737528.html,9787521710557
透明社会 德国哲学界的新星、新生代哲学家韩炳哲，回归哲学的人文传统和批判传统，独辟哲学写作新境界，以哲学小品文的简练和犀利，照察当今社会情状和人类心灵，洞穿数字媒体时代的群体狂欢和孤独个体之镜像！,https://product.dangdang.com/28473410.html,9787521710571
中国古典小说/玄幻小说 青春文学,https://product.dangdang.com/12100013084.html,9787521712391
逝物录（记录12件已在地球上永久消逝的事物：真正逝去的，是被遗忘的，因为记得，所以活着。） 记录12件已在地球上永久消逝的事物：真正逝去的，是被遗忘的，因为记得，所以活着。,https://product.dangdang.com/28533251.html,9787521713756
正版图书 虽然想死，但还是想吃辣炒年糕白世熙中信9787521715491任选,https://product.dangdang.com/11780785328.html,9787521715491
春山好(作家苏枕书突破转型之作，以一颗柔软的心探求真理，直面晦暗艰难，仍觉春山尚好。) 作家苏枕书突破转型之作，以一颗柔软的心探求真理，直面晦暗艰难，仍觉春山尚好。,https://product.dangdang.com/29114574.html,9787521718089
梦境收割者 鲁迅文学奖、人民文学奖得主鲁敏全新中短篇小说集 繁荒故事十则 都市生活的现在进行时,https://product.dangdang.com/29148619.html,9787521722123
无限的网：草间弥生自传（波点女王草间弥生亲笔自传，官方授权中文版。“是艺术救了我！”） 波点女王草间弥生亲笔自传，官方授权中文版。“是艺术救了我！”天才艺术家强烈而鲜明的一生，把艺术当作人生解药，坦诚至深的另类自传。,https://product.dangdang.com/29172316.html,9787521722994
有人跳舞 辽京著 新婚之夜 晚婚作者辽京新小说集 生活现场的“人性观察员” 实力小说家辽京写作生涯的里程碑 中信出版社,https://product.dangdang.com/12100011565.html,9787521725353
少年、胭脂与灵怪 90后作家周恺短篇小说集 阎连科、于坚、翟永明、梁鸿、韩东、孙一圣 诚挚推荐 每个人心中都有一个少年，一抹胭脂，一只灵怪,https://product.dangdang.com/29275436.html,9787521732962
雅众电影系列 中信出版社官方旗舰店,https://product.dangdang.com/11600288894.html,9787521735024
全新 故事只讲了一半 万玛才旦 著 9787521736779,https://product.dangdang.com/11783424598.html,9787521736779
海错图笔记（套装全4册）（专享印签透卡1张+明信片3张）,https://product.dangdang.com/12100010611.html,9787521739336
马克洛尔的奇遇与厄运 阿尔瓦罗·穆蒂斯 著 塞万提斯奖得主作品 影响《百年孤独》命运的人 中信出版社 去往世界的每一个港口 用不断失败把人生过得波澜壮阔！ 塞万提斯奖得主阿尔瓦罗·穆蒂斯 影响《百年孤独》命运的人 我们都是马克洛尔。——马尔克斯,https://product.dangdang.com/29450612.html,9787521739824
电影系列书,https://product.dangdang.com/12100013553.html,9787521740806
有货正版 宇宙重建了自身：佩索阿诗精选 [葡萄牙]费尔南多·佩索阿程一身 中信出版社 9787521741230,https://product.dangdang.com/11533098784.html,9787521741230
日常深处,https://product.dangdang.com/12100014020.html,9787521743883
上京（黄锦树、阿乙力荐！现代主义×民国北京。十月文学奖得主李唐新作） 黄锦树、阿乙力荐！现代主义×民国北京：软弱刺客，逢乱世、被激活、逐新生。十月文学奖得主李唐突破之作,https://product.dangdang.com/29504238.html,9787521749731
蚁【赠人物关系图 电影索引片单 票根书签】奥斯卡金像奖得主 暖暖内含光编剧查理考夫曼长篇小说 中信出版社,https://product.dangdang.com/12100011570.html,9787521754896
